Well,Top depth,Base depth,Legend
30/3-A-19,2981.0,3007.3,1
30/3-A-19,3260.0,3287.0,2
30/3-A-2,3492.5,3510.1,1
30/3-A-2,3519.0,3549.0,2
30/3-A-2,3549.0,3604.0,3
30/3-A-2,3746.0,3768.0,4
30/3-A-20 A,4380.0,4432.88,1
30/3-A-24,3772.0,3800.0,1
30/3-A-24,3800.0,3826.62,2
30/3-A-24,3973.0,4023.0,3
30/3-A-3,3225.0,3253.0,1
30/3-A-3,3253.0,3280.7,2
30/3-A-3,3281.0,3307.65,3
30/3-A-3,3309.0,3336.85,4
30/3-A-3,3640.0,3690.4,5
30/3-A-3,3692.2,3711.8,6
30/3-A-3,3712.0,3717.5,7
30/3-A-3,3719.0,3727.75,8
30/3-A-4,3166.0,3179.5,1
30/3-A-4,3180.0,3208.25,2
30/3-A-4,3247.0,3274.5,3
30/3-A-4,3395.0,3450.5,4
30/3-A-5,3726.0,3736.0,1
30/3-A-5,3738.0,3784.0,2
30/3-A-5,4047.5,4075.3,3
30/3-A-5,4243.0,4270.85,4
30/3-A-6,3883.0,3933.2,1
30/3-A-6,3933.0,3988.77,2
30/3-A-6,4173.95,4202.0,3
30/3-A-6 A,4747.0,4748.75,1
30/3-A-6 A,4753.0,4758.8,2
30/3-A-7,3336.0,3390.2,1
30/3-A-7,3559.0,3611.85,2
30/3-A-7 A,4490.17,4526.2,1
30/3-A-8,5518.0,5536.4,1
30/3-A-9,4890.0,4905.86,1
30/3-A-9,4906.0,4924.78,2
30/3-A-9,4927.5,4940.0,3
30/3-A-9,4940.0,4958.1,4
30/4-2,,0.0,1
30/4-2,3871.5,3873.0,10
30/4-2,3873.0,3891.4,11
30/4-2,3891.4,3909.7,12
30/4-2,4239.5,4257.8,13
30/4-2,2043.0,2047.4,2
30/4-2,3784.0,3784.85,3
30/4-2,3788.8,3805.4,4
30/4-2,3805.4,3822.25,5
30/4-2,3823.5,3829.9,6
30/4-2,3829.9,3834.7,7
30/4-2,3834.7,3852.8,8
30/4-2,3853.1,3871.3,9
30/4-D-1 H,1769.0,1777.3,1
30/4-D-1 H,1778.0,1788.8,2
30/4-D-1 H,1796.0,3909.4,3
30/4-D-1 H,3886.0,3909.4,4
30/4-D-1 H,3909.4,3952.0,5
30/4-D-1 H,3952.0,3961.6,6
30/5-1,4114.8,4116.78,1
30/5-2,3531.0,3558.25,1
30/5-2,3558.5,3595.35,2
30/5-2,3595.5,3632.35,3
30/5-3 S,3456.5,3483.75,1
30/5-3 S,3483.75,3511.42,2
30/5-3 S,4139.0,4167.72,3
30/6-1,2333.0,2338.8,1
30/6-1,2339.5,2345.2,2
30/6-1,2345.5,2356.4,3
30/6-1,2356.7,2365.6,4
30/6-1,2365.6,2373.85,5
30/6-1,2722.0,2731.7,6
30/6-10,2461.0,2475.0,1
30/6-10,2554.5,2572.5,10
30/6-10,2572.5,2590.46,11
30/6-10,2475.0,2488.07,2
30/6-10,2493.0,2502.0,3
30/6-10,2503.0,2509.5,4
30/6-10,2510.0,2517.2,5
30/6-10,2517.2,2528.4,6
30/6-10,2530.0,2548.0,7
30/6-10,2548.0,2551.0,8
30/6-10,2553.0,2554.4,9
30/6-10 A,2467.0,2475.68,1
30/6-10 A,2602.6,2606.6,10
30/6-10 A,2477.5,2495.6,2
30/6-10 A,2496.0,2512.8,3
30/6-10 A,2515.0,2519.7,4
30/6-10 A,2520.0,2535.9,5
30/6-10 A,2537.0,2546.0,6
30/6-10 A,2546.0,2561.18,7
30/6-10 A,2563.7,2573.18,8
30/6-10 A,2574.5,2587.92,9
30/6-11,3265.0,3266.78,1
30/6-11,3452.0,3460.0,2
30/6-11,3461.0,3465.87,3
30/6-11,3468.5,3484.5,4
30/6-11,3484.5,3501.65,5
30/6-11,3502.5,3508.0,6
30/6-11,3756.0,3768.0,7
30/6-13,2584.04,2599.56,1
30/6-13,2599.9,2616.4,2
30/6-13,2616.54,2619.65,3
30/6-13,2623.0,2629.13,4
30/6-13,,0.0,5
30/6-13,2642.0,2645.72,6
30/6-13,2646.0,2654.9,7
30/6-13,2654.0,2669.6,8
30/6-13,2669.0,2672.3,9
30/6-14,2566.12,2567.62,1
30/6-14,2608.0,2621.2,2
30/6-14,2785.0,2798.52,3
30/6-15,3254.0,3272.05,1
30/6-15,3272.0,3291.5,2
30/6-15,3294.0,3321.0,3
30/6-15,3321.0,3348.0,4
30/6-15,3349.0,3363.58,5
30/6-15,3365.0,3376.0,6
30/6-15,3377.0,3388.1,7
30/6-15,3390.0,3398.5,8
30/6-16,2856.0,2866.0,1
30/6-16,2866.0,2877.15,2
30/6-16,2878.5,2889.9,3
30/6-16,2890.0,2906.0,4
30/6-16,2923.0,2937.4,5
30/6-16,2937.4,2948.4,6
30/6-16,2982.0,2989.85,7
30/6-17 A,2420.0,2427.2,1
30/6-17 A,2466.0,2493.8,2
30/6-17 A,2493.9,2494.0,3
30/6-17 A,2501.0,2511.0,4
30/6-17 A,2636.0,2647.7,5
30/6-17 A,2649.0,2650.5,6
30/6-17 A,2651.0,2674.3,7
30/6-17 R,2324.0,2342.15,1
30/6-17 R,2411.0,2417.0,2
30/6-17 R,2423.0,2443.88,3
30/6-17 R,2444.0,2445.36,4
30/6-17 R,2570.0,2588.25,5
30/6-17 R,2588.25,2612.55,6
30/6-18,3126.0,3128.5,1
30/6-18,3139.0,3146.15,2
30/6-18,3146.15,3148.0,3
30/6-18,3148.0,3166.6,4
30/6-18,3166.64,3184.0,5
30/6-18,3184.0,3187.57,6
30/6-18,3192.0,3210.3,7
30/6-18,3210.3,3215.0,8
30/6-19,2858.0,2886.0,1
30/6-19,2886.0,2913.7,2
30/6-19,2914.0,2942.0,3
30/6-19,2942.0,2954.0,4
30/6-2,2202.0,2205.15,1
30/6-2,2205.5,2209.3,2
30/6-2,2210.0,2227.5,3
30/6-2,2227.5,2237.83,4
30/6-2,2435.0,2437.54,5
30/6-2,2444.5,2452.3,6
30/6-2,2571.0,2577.2,7
30/6-21,2563.0,2580.3,1
30/6-21,2581.0,2596.67,2
30/6-21,2597.0,2651.9,3
30/6-21,2652.0,2668.7,4
30/6-22,2854.0,2881.58,1
30/6-22,2881.6,2905.45,2
30/6-22,2906.0,2921.54,3
30/6-22,2921.6,2958.4,4
30/6-22,2958.5,3009.87,5
30/6-22,3122.5,3150.25,6
30/6-23,2787.0,2813.7,1
30/6-23,2814.0,2821.5,2
30/6-23,2822.25,2850.0,3
30/6-23,2850.0,2868.5,4
30/6-23,2869.0,2902.0,5
30/6-23,3018.0,3045.0,6
30/6-24 S,3682.0,3692.0,1
30/6-24 S,3696.5,3712.0,2
30/6-26,2690.0,2717.73,1
30/6-27,3162.0,3188.9,1
30/6-3,2421.0,2430.66,1
30/6-3,2431.0,2437.5,2
30/6-3,2438.5,2444.0,3
30/6-3,2444.12,2456.0,4
30/6-4,2638.0,2643.6,1
30/6-4,2654.0,2672.61,2
30/6-4,2672.0,2682.4,3
30/6-4,2685.5,2692.7,4
30/6-5,2843.5,2848.15,1
30/6-5,2848.3,2853.07,2
30/6-5,2871.5,2874.4,3
30/6-5,2874.5,2893.81,4
30/6-5,2893.7,2909.1,5
30/6-5,2909.0,2919.55,6
30/6-5,2919.5,2938.85,7
30/6-5,2938.7,2949.5,8
30/6-6,2921.0,2933.0,1
30/6-6,2936.5,2954.0,2
30/6-6,2963.6,2969.0,3
30/6-7,2648.0,2666.05,1
30/6-7,2762.0,2778.8,10
30/6-7,2780.0,2793.85,11
30/6-7,2793.85,2812.41,12
30/6-7,2666.1,2675.0,2
30/6-7,2679.5,2692.15,3
30/6-7,2692.15,2693.65,4
30/6-7,2694.0,2705.0,5
30/6-7,2707.0,2719.4,6
30/6-7,2720.0,2733.1,7
30/6-7,2733.1,2750.0,8
30/6-7,2751.0,2761.35,9
30/6-8,2768.0,2784.64,1
30/6-8,3033.0,3050.9,2
30/6-8,3051.1,3067.7,3
30/6-8,3156.0,3168.7,4
30/6-9,2462.0,2480.0,1
30/6-9,2607.0,2624.2,10
30/6-9,2480.0,2498.5,2
30/6-9,2498.5,2516.0,3
30/6-9,2516.5,2532.8,4
30/6-9,2533.0,2534.0,5
30/6-9,2535.0,2552.8,6
30/6-9,2553.0,2571.0,7
30/6-9,2571.0,2589.0,8
30/6-9,2589.0,2607.0,9
30/6-C-10,3037.0,3061.3,1
30/6-C-10,3063.0,3074.2,2
30/6-C-10,3075.1,3090.0,3
30/6-C-10,3091.0,3092.3,4
30/6-C-10,3140.0,3144.5,5
30/6-C-10,3146.0,3168.0,6
30/6-C-10,3168.0,3220.0,7
30/6-C-11,2613.0,2637.6,1
30/6-C-11,2645.0,2678.5,2
30/6-C-12,3792.5,3829.0,1
30/6-C-12,3829.0,3843.5,2
30/6-C-12,3928.0,3944.7,3
30/6-C-12,3954.5,3993.7,4
30/6-C-14,3421.6,3434.9,1
30/6-C-14,3435.0,3467.7,2
30/6-C-14,3468.1,3491.0,3
30/6-C-15,3277.0,3289.72,1
30/6-C-15,3290.0,3326.5,2
30/6-C-15,3326.6,3341.0,3
30/6-C-27 H,2646.0,2673.7,1
30/6-C-27 H,2674.0,2701.0,2
30/6-C-27 H,2701.0,2755.5,3
30/6-C-27 H,2756.0,2773.6,4
30/6-C-27 H,2822.0,2847.8,5
30/6-C-4,5245.0,5281.2,1
30/6-C-4,5281.0,5335.7,2
30/6-C-5,3879.0,3884.0,1
30/6-C-5,3884.0,3884.9,2
30/6-C-5,3888.0,3892.2,3
30/6-C-5,3894.0,3898.1,4
30/6-C-5,,0.0,5
30/6-C-5,3922.0,3949.2,6
30/6-C-6,3498.0,3515.1,1
30/6-C-7,2746.0,2755.48,1
30/6-C-7,2756.0,2779.69,2
30/6-C-7,2780.0,2811.0,3
30/6-C-8,3777.0,3800.3,1
30/6-C-8,3801.0,3819.5,2
30/6-C-8,3919.0,3922.0,3
30/6-C-8,3928.0,3929.0,4
30/6-C-8,3940.0,3943.66,5
30/6-C-8,3946.0,3967.1,6
30/6-C-8,3967.5,3987.45,7
30/6-C-8,3988.5,4024.0,8
30/6-C-8 A,3465.0,3501.0,1
30/6-C-8 A,3531.0,3567.1,2
30/6-E-1,4192.0,4247.52,1
30/7-2,1753.0,1764.5,1
30/7-2,1765.2,1780.0,2
30/7-2,1780.2,1792.4,3
30/7-2,1792.4,1800.6,4
30/7-2,1802.5,1816.2,5
30/7-2,1819.0,1821.7,6
30/7-2,1970.0,1979.02,7
30/7-2,1983.7,1989.17,8
30/7-3,3918.5,3924.9,1
30/7-7,4758.3,4767.0,1
30/7-8,3888.5,3898.4,1
30/7-8,4093.75,4105.75,10
30/7-8,4105.75,4123.9,11
30/7-8,4123.9,4137.96,12
30/7-8,4139.0,4148.67,13
30/7-8,4148.67,4155.5,14
30/7-8,4082.3,4096.02,2
30/7-8,4100.8,4107.55,3
30/7-8,4110.0,4125.73,4
30/7-8,4126.0,4128.85,5
30/7-8,,0.0,6
30/7-8,4065.0,4075.75,7
30/7-8,4075.75,4083.0,8
30/7-8,4083.0,4093.75,9
30/7-8 R,4489.6,4501.0,1
30/7-8 R,4527.0,4540.46,2
30/8-1 S,3457.0,3461.4,1
30/8-1 S,3701.0,3709.73,10
30/8-1 S,3710.3,3739.7,11
30/8-1 S,3739.7,3742.2,12
30/8-1 S,3743.0,3754.7,13
30/8-1 S,3526.0,3526.95,2
30/8-1 S,3563.0,3572.8,3
30/8-1 S,3572.85,3600.5,4
30/8-1 S,3601.0,3615.5,5
30/8-1 S,3616.0,3620.7,6
30/8-1 S,3621.0,3648.7,7
30/8-1 S,3648.7,3677.7,8
30/8-1 S,3677.7,3700.8,9
30/8-2,2129.0,2133.56,1
30/8-2,2135.0,2151.72,2
30/8-3,3342.0,3378.85,1
30/8-3,3379.0,3435.0,2
30/8-3,3531.0,3559.15,3
30/8-4 S,3910.5,3932.9,1
30/8-4 S,3988.5,4041.19,2
30/8-A-11 H,4503.0,4530.2,1
30/8-A-11 H,4531.0,4577.0,2
30/8-A-11 H,4577.0,4583.31,3
30/8-A-11 H,4584.0,4595.75,4
30/8-A-11 H,4638.0,4665.57,5
30/8-A-11 H,4720.0,4756.81,6
30/9-1,2681.79,2698.95,1
30/9-1,2700.0,2707.0,2
30/9-1,2708.5,2713.23,3
30/9-1,2714.0,2730.5,4
30/9-1,2737.32,2749.94,5
30/9-1,2750.0,2768.0,6
30/9-1,2768.0,2784.8,7
30/9-10,2725.0,2725.1,1
30/9-10,2726.0,2729.0,2
30/9-10,2730.0,2732.1,3
30/9-10,2747.0,2771.0,4
30/9-10,2774.5,2824.1,5
30/9-10,2825.0,2871.25,6
30/9-10,2872.5,2895.0,7
30/9-11,2382.0,2402.0,1
30/9-11,2450.0,2454.0,2
30/9-11,2455.0,2464.0,3
30/9-11,2484.0,2511.0,4
30/9-11 A,2545.0,2552.15,1
30/9-11 A,2553.0,2574.95,2
30/9-11 A,2576.0,2578.0,3
30/9-11 A,2652.0,2660.0,4
30/9-12,2617.0,2639.0,1
30/9-12,2788.0,2804.2,10
30/9-12,2663.0,2691.0,2
30/9-12,2691.0,2712.0,3
30/9-12,2714.0,2726.0,4
30/9-12,2726.0,2730.0,5
30/9-12,2730.0,2734.0,6
30/9-12,2734.0,2739.5,7
30/9-12,2739.5,2753.0,8
30/9-12,2758.5,2786.0,9
30/9-12 A,2874.0,2876.0,1
30/9-12 A,2877.0,2887.0,2
30/9-12 A,2888.0,2899.0,3
30/9-12 A,2901.0,2904.0,4
30/9-12 A,2906.0,2912.0,5
30/9-12 A,2914.0,2920.0,6
30/9-13 S,2957.0,2975.0,1
30/9-13 S,3150.2,3178.0,10
30/9-13 S,3179.0,3188.0,11
30/9-13 S,2975.0,2985.0,2
30/9-13 S,2985.0,3018.0,3
30/9-13 S,3018.0,3040.7,4
30/9-13 S,3041.0,3066.7,5
30/9-13 S,3067.0,3086.0,6
30/9-13 S,3086.0,3093.6,7
30/9-13 S,3095.0,3122.0,8
30/9-13 S,3122.0,3150.4,9
30/9-14,2968.5,2980.0,1
30/9-14,3500.0,3500.38,10
30/9-14,3503.0,3534.11,11
30/9-14,2981.0,2985.4,2
30/9-14,2985.5,3003.0,3
30/9-14,3003.5,3031.0,4
30/9-14,3031.11,3058.0,5
30/9-14,3058.54,3113.0,6
30/9-14,3113.12,3166.0,7
30/9-14,3166.2,3218.0,8
30/9-14,3470.0,3500.0,9
30/9-15,2240.0,2249.6,1
30/9-15,2256.0,2280.64,2
30/9-15,2283.5,2305.25,3
30/9-16,2694.0,2722.35,1
30/9-16,2722.5,2759.7,2
30/9-16,2759.7,2796.35,3
30/9-16,3459.0,3486.2,4
30/9-19,3184.0,3240.3,1
30/9-19,3240.3,3246.7,2
30/9-19,3494.0,3521.3,3
30/9-19 A,3300.0,3341.5,1
30/9-2,2591.0,2594.0,1
30/9-2,2723.0,2738.2,10
30/9-2,2741.0,2757.02,11
30/9-2,2759.0,2776.8,12
30/9-2,2594.0,2611.35,2
30/9-2,,0.0,3
30/9-2,2614.0,2632.0,4
30/9-2,2632.0,2650.36,5
30/9-2,2650.5,2668.77,6
30/9-2,2669.0,2687.0,7
30/9-2,2687.0,2704.27,8
30/9-2,2705.0,2722.47,9
30/9-20 S,2791.0,2826.5,1
30/9-20 S,2826.5,2863.65,2
30/9-21 A,3650.0,3667.35,1
30/9-21 A,3667.0,3694.36,2
30/9-21 A,3798.0,3824.57,3
30/9-22,2841.0,2895.4,1
30/9-22,2895.5,2949.67,2
30/9-25,2897.0,2950.89,1
30/9-28 S,3654.0,3708.63,1
30/9-3,2714.5,2715.5,1
30/9-3,2860.0,2869.4,10
30/9-3,2870.0,2888.0,11
30/9-3,2888.0,2906.5,12
30/9-3,2995.0,3007.45,13
30/9-3,3008.5,3026.5,14
30/9-3,3026.5,3030.85,15
30/9-3,2716.0,2719.25,2
30/9-3,2719.7,2735.45,3
30/9-3,2735.5,2753.5,4
30/9-3,2753.5,2781.0,5
30/9-3,2781.0,2800.0,6
30/9-3,2802.0,2824.0,7
30/9-3,2824.0,2842.3,8
30/9-3,2842.5,2860.0,9
30/9-3 A,,0.0,1
30/9-3 A,2981.0,2981.8,10
30/9-3 A,2982.0,3005.0,11
30/9-3 A,3007.85,3018.0,12
30/9-3 A,3018.0,3036.5,13
30/9-3 A,3084.0,3102.5,14
30/9-3 A,2853.0,2861.0,2
30/9-3 A,2861.0,2872.25,3
30/9-3 A,2873.0,2891.18,4
30/9-3 A,2891.5,2909.0,5
30/9-3 A,2909.5,2927.3,6
30/9-3 A,2928.0,2951.0,7
30/9-3 A,2951.0,2968.0,8
30/9-3 A,2968.0,2980.29,9
30/9-4 S,3332.0,3350.3,1
30/9-4 S,3475.0,3483.78,10
30/9-4 S,3484.0,3498.1,11
30/9-4 S,3580.0,3598.0,12
30/9-4 S,4268.0,4276.3,13
30/9-4 S,3350.55,3368.0,2
30/9-4 S,3368.6,3379.0,3
30/9-4 S,3432.37,3436.0,4
30/9-4 S,3437.0,3444.5,5
30/9-4 S,3445.0,3466.21,6
30/9-4 S,3457.0,3462.66,7
30/9-4 S,3467.0,3469.6,8
30/9-4 S,3472.0,3474.7,9
30/9-5 S,2455.0,2472.31,1
30/9-5 S,2608.0,2626.2,2
30/9-6,2593.5,2603.3,1
30/9-6,2608.0,2623.45,2
30/9-6,2628.0,2636.0,3
30/9-6,2649.0,2665.15,4
30/9-6,2671.0,2676.8,5
30/9-7,2832.0,2857.81,1
30/9-7,2860.0,2887.0,2
30/9-8 R,2800.0,2836.4,1
30/9-8 R,2836.5,2892.2,2
30/9-8 R,2892.2,2934.3,3
30/9-9,2291.0,2304.65,1
30/9-9,2306.0,2312.37,2
30/9-9,2313.0,2316.0,3
30/9-9,2322.0,2326.7,4
30/9-9,2347.0,2356.95,5
30/9-9,2393.0,2410.3,6
30/9-9,2411.0,2426.93,7
30/9-B-12,3498.0,3513.65,1
30/9-B-13,3179.0,3204.35,1
30/9-B-13,3313.0,3319.0,2
30/9-B-13,3348.5,3383.8,3
30/9-B-15,3951.0,3955.0,1
30/9-B-15,3956.0,3960.7,2
30/9-B-15,3961.0,3983.45,3
30/9-B-15,3984.0,3984.75,4
30/9-B-15,4004.0,4057.5,5
30/9-B-15,4058.0,4112.5,6
30/9-B-16,2575.0,2576.0,1
30/9-B-16,2576.5,2594.6,2
30/9-B-16,2595.0,2613.0,3
30/9-B-18,3859.0,3891.3,1
30/9-B-18,3893.0,3903.24,2
30/9-B-2,4046.0,4073.0,1
30/9-B-2,4073.0,4109.3,2
30/9-B-2,4109.5,4146.0,3
30/9-B-20,3071.0,3098.7,1
30/9-B-20,3099.07,3113.0,2
30/9-B-20,3113.0,3124.5,3
30/9-B-20,3126.0,3136.2,4
30/9-B-20,3138.0,3166.0,5
30/9-B-20,3166.0,3189.5,6
30/9-B-20,3162.0,3183.0,7
30/9-B-21,2988.0,3016.0,1
30/9-B-21,3016.0,3043.3,2
30/9-B-21,3044.0,3071.0,3
30/9-B-21,3072.0,3094.35,4
30/9-B-21,3095.0,3108.85,5
30/9-B-21,3109.0,3137.0,6
30/9-B-21,3137.0,3165.0,7
30/9-B-21,3165.0,3191.5,8
30/9-B-23,4035.0,4056.5,1
30/9-B-23,4053.0,4066.3,2
30/9-B-23,4067.0,4084.25,3
30/9-B-23,4084.5,4112.5,4
30/9-B-23,4112.5,4140.45,5
30/9-B-23,4140.5,4159.25,6
30/9-B-24,3344.0,3355.56,1
30/9-B-24,3358.0,3386.9,2
30/9-B-24,3386.0,3414.0,3
30/9-B-24 B,3579.0,3587.9,1
30/9-B-24 B,3609.0,3618.53,2
30/9-B-24 B,3905.0,3910.65,3
30/9-B-25,3712.0,3747.64,1
30/9-B-25,3749.0,3777.0,2
30/9-B-26,4202.0,4230.05,1
30/9-B-26,4230.0,4258.0,2
30/9-B-26,4258.0,4285.84,3
30/9-B-26,4286.0,4304.05,4
30/9-B-27,3151.0,3177.85,1
30/9-B-27,3178.0,3205.3,2
30/9-B-27,3205.5,3233.5,3
30/9-B-27,3233.0,3261.5,4
30/9-B-27,3261.5,3289.5,5
30/9-B-27,3289.5,3317.35,6
30/9-B-27,3317.5,3345.45,7
30/9-B-29,3215.0,3237.3,1
30/9-B-29,3238.0,3260.3,2
30/9-B-29,3263.0,3280.5,3
30/9-B-29,3280.5,3306.7,4
30/9-B-29,3307.0,3334.85,5
30/9-B-29,3335.0,3362.8,6
30/9-B-3,2446.0,2450.0,1
30/9-B-3,2719.0,2743.8,2
30/9-B-3,2744.0,2799.15,3
30/9-B-3,2799.5,2842.0,4
30/9-B-4,2844.0,2869.0,1
30/9-B-4,2869.0,2884.38,2
30/9-B-40,4384.0,4411.0,1
30/9-B-40,4411.0,4420.9,2
30/9-B-40,4421.0,4429.0,3
30/9-B-40,4487.0,4514.0,4
30/9-B-40,4515.0,4569.5,5
30/9-B-40,4569.5,4604.2,6
30/9-B-44 B,4242.0,4278.65,1
30/9-B-44 B,4278.65,4315.1,2
30/9-B-46 A,3334.0,3369.9,1
30/9-B-49 H,2631.0,2657.8,1
30/9-B-49 H,2658.0,2671.7,2
30/9-B-49 H,2673.05,2687.15,3
30/9-B-49 H,2688.0,2715.5,4
30/9-B-49 H,2715.0,2722.8,5
30/9-B-50 H,,0.0,1
30/9-B-50 H,3156.0,3173.2,2
30/9-B-50 H,3173.2,3181.45,3
30/9-B-50 H,3181.5,3184.6,4
30/9-B-50 H,3185.0,3188.5,5
30/9-B-50 H,3188.8,3216.3,6
30/9-B-50 H,3216.3,3238.4,7
30/9-B-50 H,3238.5,3266.2,8
30/9-B-50 H,3266.2,3296.1,9
30/9-F-17 A,2829.0,2876.72,1
30/9-F-18,3944.0,3961.72,1
30/9-F-26,4307.0,4318.7,1
30/9-F-26,4319.0,4340.0,2
30/9-F-26,4431.0,4451.85,3
30/9-F-26,4452.0,4478.94,4
30/9-F-6,3004.0,3031.9,1
30/9-J-13 H,2480.0,2506.0,1
30/9-J-13 H,2527.0,2554.67,2
30/9-J-13 H,2777.0,2803.8,3
30/9-K-12 H,3858.0,3894.0,1
31/2-1,1450.0,1453.5,1
31/2-1,1542.0,1559.0,10
31/2-1,1560.0,1577.4,11
31/2-1,1577.43,1595.5,12
31/2-1,1595.5,1613.5,13
31/2-1,1613.5,1616.63,14
31/2-1,1617.5,1634.1,15
31/2-1,1634.1,1638.4,16
31/2-1,1638.4,1652.1,17
31/2-1,1652.3,1662.7,18
31/2-1,1454.0,1455.5,2
31/2-1,1456.6,1465.6,3
31/2-1,1465.6,1474.6,4
31/2-1,1474.6,1485.64,5
31/2-1,1488.0,1493.3,6
31/2-1,1514.02,1521.82,7
31/2-1,1523.6,1532.7,8
31/2-1,1533.0,1541.79,9
31/2-10,1575.3,1580.19,1
31/2-10,1723.0,1741.5,10
31/2-10,1585.0,1592.47,2
31/2-10,1599.0,1617.0,3
31/2-10,1617.5,1634.35,4
31/2-10,1637.0,1655.3,5
31/2-10,1655.5,1674.0,6
31/2-10,1674.0,1686.35,7
31/2-10,1692.0,1704.37,8
31/2-10,1704.5,1723.0,9
31/2-11,,0.0,1
31/2-11,,0.0,2
31/2-11,,0.0,3
31/2-11,1555.0,1562.4,4
31/2-11,1564.0,1568.94,5
31/2-11,1578.0,1587.52,6
31/2-11,1592.0,1610.5,7
31/2-11,1610.5,1628.83,8
31/2-12,1366.0,1375.5,1
31/2-12,1449.0,1458.5,10
31/2-12,1375.0,1378.7,2
31/2-12,1380.0,1386.0,3
31/2-12,1389.0,1398.2,4
31/2-12,1398.0,1407.2,5
31/2-12,1407.0,1416.0,6
31/2-12,1416.0,1424.2,7
31/2-12,1427.0,1436.0,8
31/2-12,1436.0,1449.0,9
31/2-13 S,1744.0,1754.0,1
31/2-13 S,1754.0,1757.0,2
31/2-13 S,1772.0,1782.0,3
31/2-13 S,1784.0,1795.0,4
31/2-13 S,1795.0,1807.0,5
31/2-13 S,1807.0,1813.0,6
31/2-13 S,1813.0,1824.0,7
31/2-13 S,1825.0,1840.7,8
31/2-14,1535.0,1542.2,1
31/2-14,1544.5,1553.75,2
31/2-14,1560.0,1562.9,3
31/2-14,1564.0,1570.0,4
31/2-14,1571.0,1576.9,5
31/2-14,1580.0,1586.3,6
31/2-14,1589.5,1598.2,7
31/2-15,1486.0,1491.6,1
31/2-15,1541.0,1559.0,10
31/2-15,1559.0,1574.4,11
31/2-15,1577.0,1588.2,12
31/2-15,1493.0,1499.8,2
31/2-15,1501.0,1501.9,3
31/2-15,1503.0,1507.5,4
31/2-15,1510.0,1516.6,5
31/2-15,1516.5,1520.5,6
31/2-15,1520.0,1528.9,7
31/2-15,1530.0,1532.5,8
31/2-15,1533.0,1540.2,9
31/2-17 A,1703.0,1710.3,1
31/2-17 A,1710.5,1714.7,2
31/2-17 A,1714.5,1740.6,3
31/2-17 A,1740.6,1745.4,4
31/2-17 A,1756.0,1782.33,5
31/2-17 B,1833.5,1836.0,1
31/2-17 S,1877.0,1912.0,1
31/2-17 S,1912.0,1946.8,2
31/2-17 S,1947.0,1977.8,3
31/2-17 S,1977.8,1984.7,4
31/2-17 S,1993.0,2012.0,5
31/2-17 S,2016.0,2022.3,6
31/2-18,1498.0,1516.0,1
31/2-18,1638.5,1653.35,10
31/2-18,1654.0,1666.5,11
31/2-18,1666.5,1678.5,12
31/2-18,1516.0,1533.5,2
31/2-18,1534.0,1551.8,3
31/2-18,1552.0,1570.0,4
31/2-18,1570.0,1588.0,5
31/2-18,1588.0,1599.0,6
31/2-18,1599.0,1608.9,7
31/2-18,1610.5,1627.1,8
31/2-18,1628.5,1638.1,9
31/2-19 S,1745.0,1748.4,1
31/2-19 S,1748.4,1755.6,2
31/2-19 S,2515.6,2517.2,3
31/2-19 S,3190.0,3190.9,4
31/2-19 S,3196.0,3214.8,5
31/2-2,1515.0,1521.08,1
31/2-2,1604.0,1606.44,10
31/2-2,1608.0,1617.0,11
31/2-2,1617.0,1626.0,12
31/2-2,1626.0,1632.5,13
31/2-2,1525.0,1527.0,2
31/2-2,1535.0,1547.63,3
31/2-2,1553.0,1560.0,4
31/2-2,1560.0,1569.0,5
31/2-2,1569.0,1578.0,6
31/2-2,1578.0,1580.96,7
31/2-2,1585.0,1598.0,8
31/2-2,1598.0,1603.58,9
31/2-3,1412.0,1415.5,1
31/2-3,1484.45,1496.4,10
31/2-3,1496.4,1514.5,11
31/2-3,1514.5,1529.62,12
31/2-3,1533.0,1540.94,13
31/2-3,1551.0,1564.5,14
31/2-3,1564.5,1566.5,15
31/2-3,1566.6,1584.3,16
31/2-3,1584.0,1599.72,17
31/2-3,1601.0,1619.25,18
31/2-3,1619.0,1623.91,19
31/2-3,1421.0,1425.0,2
31/2-3,1624.0,1627.7,20
31/2-3,1628.0,1645.44,21
31/2-3,2116.0,2133.92,22
31/2-3,1425.0,1441.0,3
31/2-3,1443.0,1449.25,4
31/2-3,1450.0,1461.2,5
31/2-3,1462.36,1467.76,6
31/2-3,,0.0,7
31/2-3,1469.2,1473.0,8
31/2-3,1473.0,1475.0,9
31/2-4 R,1320.0,1325.74,1
31/2-4 R,1426.5,1426.68,10
31/2-4 R,1443.5,1452.5,11
31/2-4 R,1452.5,1454.18,12
31/2-4 R,1454.5,1468.3,13
31/2-4 R,1472.5,1479.5,14
31/2-4 R,1482.5,1483.15,15
31/2-4 R,1484.5,1490.0,16
31/2-4 R,1490.0,1506.83,17
31/2-4 R,1508.0,1524.6,18
31/2-4 R,1526.0,1543.3,19
31/2-4 R,1326.0,1326.45,2
31/2-4 R,1544.0,1562.0,20
31/2-4 R,1562.0,1566.85,21
31/2-4 R,1567.0,1582.79,22
31/2-4 R,1585.0,1599.16,23
31/2-4 R,1603.0,1606.55,24
31/2-4 R,1607.0,1620.98,25
31/2-4 R,1621.0,1626.12,26
