Well,NPDID wellbore,Top depth,Base depth,Legend
16/2-11 A,6849,2221.6,2242.82,5
16/2-12,6952,1893.0,1919.36,1
16/2-12,6952,1920.0,1942.84,2
16/2-12,6952,1942.84,1947.1,3
16/2-12,6952,1947.1,1951.7,4
16/2-13 A,7028,2587.3,2597.26,1
16/2-13 A,7028,2597.26,2619.73,2
16/2-13 A,7028,2619.73,2644.93,3
16/2-13 A,7028,2644.93,2668.98,4
16/2-13 S,6888,1918.0,1944.4,1
16/2-13 S,6888,1944.4,1971.78,2
16/2-14,6898,811.0,820.73,1
16/2-14,6898,987.0,991.45,2
16/2-14,6898,1067.0,1074.77,3
16/2-14,6898,1539.0,1547.48,4
16/2-14,6898,1836.0,1849.0,5
16/2-14,6898,1849.0,1876.1,6
16/2-14,6898,1877.0,1904.47,7
16/2-15,6979,1895.0,1910.74,1
16/2-15,6979,1911.0,1925.33,2
16/2-15,6979,1925.33,1938.9,3
16/2-15,6979,1938.9,1965.9,4
16/2-15,6979,1965.9,1990.7,5
16/2-16,7047,1947.0,1965.82,1
16/2-16,7047,1967.0,1986.79,2
16/2-16 A,7107,2324.0,2334.6,1
16/2-16 A,7107,2339.0,2346.47,2
16/2-16 A,7107,2349.5,2364.57,3
16/2-16 A,7107,2364.57,2391.85,4
16/2-16 A,7107,2392.0,2420.1,5
16/2-17 B,7175,2087.0,2114.45,1
16/2-17 B,7175,2114.45,2130.46,2
16/2-17 B,7175,2130.46,2140.46,3
16/2-17 S,7085,1875.0,1901.8,1
16/2-17 S,7085,1902.0,1914.4,2
16/2-17 S,7085,1914.4,1930.37,3
16/2-17 S,7085,1930.4,1958.44,4
16/2-17 S,7085,1958.5,1985.64,5
16/2-17 S,7085,1985.69,2012.3,6
16/2-17 S,7085,2012.6,2040.55,7
16/2-18 S,7220,1855.5,1864.92,2
16/2-18 S,7220,1864.5,1869.96,3
16/2-18 S,7220,1871.0,1876.07,4
16/2-19,7403,1926.0,1952.0,1
16/2-19,7403,1952.0,1967.75,2
16/2-19,7403,1967.75,1994.38,3
16/2-19 A,7456,2256.5,2283.15,1
16/2-19 A,7456,2283.2,2304.77,2
16/2-20 A,7316,2090.0,2099.21,1
16/2-20 A,7316,2100.5,2115.6,2
16/2-20 A,7316,2117.0,2138.43,3
16/2-20 S,7181,2001.0,2027.84,1
16/2-20 S,7181,2028.0,2039.84,2
16/2-20 S,7181,2040.0,2044.59,3
16/2-20 S,7181,2045.0,2054.26,4
16/2-21,7169,1907.0,1922.3,1
16/2-21,7169,1922.6,1949.5,2
16/2-21,7169,1949.6,1976.19,3
16/2-22 S,8083,1937.0,1953.5,1
16/2-3,5551,1715.7,1749.9,1
16/2-3,5551,1743.0,1798.56,2
16/2-3,5551,1798.0,1852.87,3
16/2-4,5625,1701.0,1701.9,1
16/2-4,5625,1706.0,1708.65,2
16/2-4,5625,1709.0,1761.75,3
16/2-4,5625,1762.0,1816.0,4
16/2-4,5625,1882.0,1883.9,5
16/2-5,6042,1894.0,1947.26,1
16/2-5,6042,1948.0,1966.85,2
16/2-5,6042,1967.0,1992.04,3
16/2-6,6374,1935.0,1939.5,1
16/2-6,6374,1939.5,1956.2,2
16/2-6,6374,1958.6,1960.3,3
16/2-7,6561,1924.0,1950.75,1
16/2-7,6561,1951.0,1967.87,2
16/2-7,6561,1968.0,1973.42,3
16/2-7,6561,2198.25,2216.9,4
16/2-7,6561,2283.0,2309.71,5
16/2-7 A,6711,2012.0,2038.79,1
16/2-7 A,6711,2039.0,2052.89,2
16/2-8,6562,1880.5,1907.69,1
16/2-8,6562,1907.69,1935.28,2
16/2-8,6562,1935.28,1951.96,3
16/2-8,6562,1951.96,1953.21,4
16/2-8,6562,1995.0,2022.5,5
16/2-8,6562,2022.5,2048.75,6
16/2-9 S,6615,1952.0,1974.3,1
16/2-9 S,6615,1975.5,1986.87,2
16/2-9 S,6615,1987.0,1986.87,3
16/2-U-18,8052,1937.0,1937.5,1
16/2-U-18,8052,1937.6,1963.6,2
16/2-U-18,8052,1965.0,1967.08,3
16/2-U-18,8052,1972.0,1994.34,4
16/2-U-18,8052,1995.5,2023.14,5
16/2-U-18,8052,2023.14,2050.91,6
16/2-U-18,8052,2050.91,2078.79,7
16/2-U-19,8063,1896.0,1927.86,1
16/2-U-19,8063,1928.0,1944.42,2
16/3-2,334,1998.0,2000.6,1
16/3-2,334,2017.5,2019.0,2
16/3-4,6553,1913.0,1940.18,1
16/3-4,6553,1940.18,1946.56,2
16/3-4,6553,1955.1,1960.65,3
16/3-4 A,6629,2067.0,2082.33,1
16/3-5,7046,1912.0,1933.28,1
16/3-5,7046,1934.0,1950.1,2
16/3-6,7182,1926.0,1953.22,1
16/3-6,7182,1953.2,1967.58,2
16/3-7,7276,1935.5,1954.76,1
16/3-7,7276,1961.0,1977.47,2
16/3-8 S,7302,1965.0,1981.26,1
16/3-8 S,7302,1981.5,2008.3,2
16/3-8 S,7302,2008.3,2021.62,3
16/3-8 S,7302,2022.0,2035.56,4
16/3-U-1,8071,1943.0,1961.3,1
16/4-1,229,2161.0,2172.0,1
16/4-1,229,2404.0,2421.5,2
16/4-1,229,2907.0,2909.0,3
16/4-10,7731,2424.1,2427.57,1
16/4-10,7731,2427.9,2428.1,2
16/4-10,7731,2428.7,2432.7,3
16/4-10,7731,2436.2,2439.8,4
16/4-2,1560,1920.0,1926.2,1
16/4-4,5441,2275.3,2301.76,1
16/4-5,6216,1896.0,1898.7,1
16/4-5,6216,1898.0,1924.75,2
16/4-6 S,7098,1943.5,1968.7,1
16/4-6 S,7098,1968.7,1996.96,2
16/4-6 S,7098,1996.96,2023.93,3
16/4-8 S,7415,1935.0,1948.1,1
16/4-8 S,7415,1948.1,1960.0,2
16/4-8 S,7415,1960.4,1970.86,3
16/4-8 S,7415,1970.86,1985.8,4
16/4-8 S,7415,1986.0,1996.96,5
16/4-8 S,7415,1996.0,2002.2,6
16/4-8 S,7415,2002.2,2008.61,7
16/4-9 S,7631,1985.0,2011.42,1
16/4-9 S,7631,2012.0,2040.2,2
16/4-9 S,7631,2040.2,2065.6,3
16/5-1,189,1537.0,1582.0,1
16/5-1,189,1929.0,1942.0,2
16/5-2 S,6720,1919.0,1937.66,1
16/5-2 S,6720,1938.0,1958.18,2
16/5-2 S,6720,1958.18,1967.3,3
16/5-2 S,6720,1967.5,1968.05,4
16/5-2 S,6720,1968.3,1974.23,5
16/5-3,7123,1895.3,1922.5,1
16/5-4,7258,1920.0,1938.15,1
16/5-4,7258,1938.25,1963.84,2
16/5-5,7285,1937.0,1945.8,1
16/5-5,7285,1945.8,1952.1,2
16/5-5,7285,1952.5,1957.87,3
16/5-5,7285,1958.5,1971.37,4
16/5-5,7285,1972.0,1977.68,5
16/5-5,7285,1977.68,1983.79,6
16/6-1,148,2057.0,2060.5,1
16/7-1,146,1793.14,1807.77,1
16/7-2,40,2300.0,2301.5,1
16/7-2,40,2347.0,2356.5,2
16/7-2,40,2356.5,2375.0,3
16/7-2,40,2675.0,2690.75,4
16/7-3,75,2342.0,2350.68,1
16/7-3,75,2351.0,2365.56,2
16/7-4,91,2568.0,2573.4,1
16/7-4,91,2591.0,2605.9,2
16/7-4,91,2607.0,2624.55,3
16/7-4,91,2625.0,2643.5,4
16/7-4,91,2643.5,2662.5,5
16/7-4,91,2662.5,2680.75,6
16/7-5,134,2590.0,2603.1,1
16/7-6,3067,2562.0,2589.0,1
16/7-6,3067,2589.0,2625.35,2
16/7-7 S,3244,2735.0,2761.6,1
16/7-7 S,3244,2767.5,2802.8,2
16/7-7 S,3244,2803.5,2838.8,3
16/7-7 S,3244,2839.5,2875.5,4
16/7-7 S,3244,2875.5,2886.9,5
16/7-8 S,4612,2827.0,2829.9,1
16/9-1,151,1226.82,1245.11,1
16/9-1,151,2396.03,2404.57,2
17/11-2,338,2532.89,2536.85,1
17/11-2,338,2536.85,2540.51,2
17/12-2,340,2330.81,2333.55,1
17/12-4,6137,2268.0,2295.56,1
17/12-4,6137,2295.56,2349.3,2
17/3-1,2576,2388.0,2390.0,1
17/3-1,2576,2391.0,2400.2,2
17/3-1,2576,2400.2,2417.85,3
17/3-1,2576,2849.0,2852.15,4
17/4-1,153,2271.0,2288.0,1
17/4-1,153,3881.5,3884.0,2
17/9-1,337,2268.02,2269.85,1
17/9-1,337,2286.0,2294.84,2
17/9-1 R,515,3072.99,3077.87,1
18/10-1,342,2421.0,2432.5,1
18/10-1,342,2432.5,2450.5,2
18/10-1,342,2450.5,2469.0,3
18/11-1,343,2082.0,2086.0,1
2/10-2,2050,3085.0,3086.63,1
2/10-2,2050,3089.0,3098.18,2
2/10-2,2050,4151.0,4153.1,3
2/10-2,2050,4154.0,4163.55,4
2/1-1,249,3165.65,3177.54,1
2/1-10,1865,4193.0,4219.0,1
2/1-10,1865,4219.0,4246.0,2
2/1-10,1865,4246.0,4272.7,3
2/1-10,1865,4272.7,4278.5,4
2/1-10,1865,4278.5,4288.3,5
2/11-1,168,3863.64,3878.28,1
2/11-10 S,2297,3913.0,3962.5,1
2/11-2,285,2661.21,2663.95,1
2/11-2,285,2663.95,2666.7,2
2/11-2,285,2666.7,2669.44,3
2/11-2,285,2669.44,2670.35,4
2/11-3,286,2776.0,2792.0,1
2/11-3,286,2789.0,2789.5,2
2/11-3,286,2792.0,2811.0,3
2/11-3 A,287,3192.0,3198.3,1
2/11-3 A,287,3201.5,3206.3,2
2/11-3 A,287,3206.3,3209.9,3
2/11-3 A,287,3226.0,3230.1,4
2/11-3 A,287,3231.9,3235.7,5
2/11-3 A,287,3235.9,3239.1,6
2/11-3 A,287,3240.9,3251.4,7
2/1-13 S,5975,4274.0,4301.08,1
2/11-4,96,2580.0,2616.3,1
2/11-6 S,289,3693.05,3712.0,1
2/11-8,1715,4574.0,4583.9,1
2/11-9,2153,3038.0,3049.0,1
2/11-9,2153,3060.17,3068.67,3
2/11-9,2153,4211.0,4224.75,4
2/11-A-1,1615,4605.0,4614.57,1
2/11-A-1 A,1751,4036.0,4043.0,1
2/11-A-1 A,1751,4044.5,4056.0,2
2/11-A-1 A,1751,4056.0,4066.0,3
2/11-A-1 B,2330,3749.5,3768.0,1
2/11-A-2,1616,3380.0,3391.0,1
2/11-A-2,1616,3538.0,3564.55,10
2/11-A-2,1616,3407.0,3409.75,2
2/11-A-2,1616,3410.0,3418.7,3
2/11-A-2,1616,3439.0,3464.8,4
2/11-A-2,1616,3470.0,3494.6,5
2/11-A-2,1616,3484.0,3509.65,7
2/11-A-2,1616,3510.6,3510.7,8
2/11-A-2,1616,3518.0,3518.9,9
2/11-A-7,2321,3346.0,3360.5,1
2/11-A-8,2613,3391.0,3410.05,1
2/1-2,250,3318.0,3336.18,1
2/12-1,1014,4633.0,4650.87,1
2/12-1,1014,4651.0,4660.54,2
2/12-1,1014,4662.0,4672.45,3
2/12-2 S,1416,5530.0,5539.18,1
2/1-3,251,3823.0,3832.15,1
2/1-3,251,3838.0,3855.7,2
2/1-3,251,3856.4,3862.18,3
2/1-3,251,3875.0,3893.48,4
2/1-4,48,4036.0,4063.73,1
2/1-4,48,4063.9,4082.4,2
2/1-4,48,4082.4,4101.1,3
2/1-4,48,4101.1,4119.35,4
2/1-4,48,4119.35,4138.0,5
2/1-5,63,3928.9,3947.3,1
2/1-6,109,4127.0,4153.33,1
2/1-6,109,4313.0,4336.75,10
2/1-6,109,4336.8,4364.25,11
2/1-6,109,4364.25,4391.5,12
2/1-6,109,4153.7,4181.34,2
2/1-6,109,4181.4,4208.55,3
2/1-6,109,4208.5,4235.4,4
2/1-6,109,4235.4,4245.6,5
2/1-6,109,4245.6,4254.65,6
2/1-6,109,4254.6,4263.2,7
2/1-6,109,4263.3,4265.35,8
2/1-6,109,4303.0,4313.0,9
2/1-7,137,5115.05,5124.25,1
2/1-7,137,5124.25,5125.52,2
2/1-7,137,5125.52,5127.0,3
2/1-7,137,5147.0,5165.0,4
2/1-8,459,3898.0,3924.0,1
2/1-8,459,3925.8,3931.0,2
2/1-8,459,3953.0,3981.3,3
2/1-9,1667,4019.0,4046.0,1
2/1-9,1667,4046.0,4074.0,2
2/1-9,1667,4074.0,4102.0,3
2/1-9,1667,4102.0,4124.45,4
2/1-9,1667,4125.0,4153.0,5
2/1-9 A,1867,4141.0,4178.0,1
2/1-9 A,1867,4178.0,4223.6,2
2/1-9 A,1867,4223.5,4251.5,3
2/1-9 A,1867,4251.5,4279.4,4
2/1-9 A,1867,4279.4,4307.4,5
2/1-9 A,1867,4307.5,4319.1,6
2/1-A-1,1385,4680.0,4681.0,1
2/1-A-1,1385,4681.0,4682.5,2
2/1-A-1,1385,4682.5,4691.0,3
2/1-A-1,1385,4691.4,4693.8,4
2/1-A-1,1385,4693.8,4695.1,5
2/1-A-1,1385,4698.0,4707.5,6
2/1-A-1,1385,4707.5,4709.65,7
2/1-A-1,1385,4716.0,4734.2,8
2/1-A-1,1385,4734.0,4754.0,9
2/1-A-12,2818,5916.0,5921.66,1
2/1-A-12,2818,5925.0,5927.9,2
2/1-A-12,2818,5928.5,5938.1,3
2/1-A-16,1863,4802.0,4810.5,1
2/1-A-16,1863,4855.0,4882.4,2
2/1-A-17,1675,4275.0,4299.0,1
2/1-A-17,1675,4306.0,4329.25,2
2/1-A-17,1675,4329.25,4356.0,3
2/1-A-17,1675,4356.35,4372.0,4
2/1-A-23,1676,4758.0,4784.5,1
2/1-A-23,1676,4784.5,4800.5,2
2/1-A-23,1676,4800.5,4821.0,3
2/1-A-26,1851,4062.0,4089.1,1
2/1-A-29,3178,6176.0,6202.47,1
2/1-A-30,2166,5620.5,5631.12,1
2/1-A-30,2166,5641.0,5646.4,2
2/1-A-30 A,2264,5569.0,5646.8,1
2/1-A-4,1263,4380.0,4398.4,1
2/1-A-4,1263,4398.4,4425.48,2
2/1-A-4,1263,4426.0,4429.6,3
2/1-A-4,1263,4430.0,4442.5,4
2/1-A-4,1263,4442.5,4469.45,5
2/1-A-4,1263,4470.0,4497.6,6
2/1-A-5,1252,4481.0,4491.44,1
2/1-A-5,1252,4499.5,4508.25,2
2/1-A-6,1300,4403.0,4430.45,1
2/1-A-6,1300,4430.45,4457.8,2
2/1-A-7,1222,4081.0,4084.0,1
2/1-A-7,1222,4088.5,4105.8,2
2/1-A-7,1222,4107.5,4109.1,3
2/1-A-7,1222,4110.0,4128.3,4
2/1-A-7,1222,4130.0,4154.4,5
2/1-A-7,1222,4140.0,4158.5,6
2/2-1,46,3355.8,3365.0,1
2/2-1,46,3712.0,3713.75,2
2/2-1,46,3714.0,3725.3,3
2/2-1,46,3726.0,3736.54,4
2/2-2,80,1979.3,1994.3,1
2/2-2,80,2939.65,2946.98,2
2/2-3,3,3887.7,3905.0,1
2/2-5,1846,3592.0,3609.0,1
2/2-5,1846,3678.0,3706.0,2
2/3-4,129,3125.4,3144.0,1
2/4-12,256,3181.2,3195.83,1
2/4-12,256,3243.07,3261.36,2
2/4-12,256,3288.79,3299.76,3
2/4-12,256,3324.76,3343.05,4
2/4-12,256,3364.99,3383.28,5
2/4-15 S,1371,3867.0,3869.5,1
2/4-17,1792,4338.83,4356.48,1
2/4-18 R,2253,5134.0,5137.15,1
2/4-18 R,2253,5105.0,5114.0,2
2/4-2,172,3051.05,3053.18,2
2/4-2,172,3199.18,3203.45,3
2/4-2,172,3204.97,3208.93,4
2/4-2,172,3220.21,3222.65,5
2/4-2,172,3232.4,3237.43,6
2/4-2,172,3247.03,3248.25,7
2/4-2,172,3265.32,3278.12,8
2/4-21,6736,5069.0,5083.4,1
2/4-21,6736,5116.0,5136.9,2
2/4-21,6736,5139.0,5166.24,3
2/4-3,97,3163.52,3166.26,10
2/4-3,97,3165.35,3168.4,11
2/4-3,97,3215.64,3222.65,12
2/4-3,97,3250.69,3251.91,13
2/4-3,97,3251.91,3254.96,14
2/4-3,97,3254.96,3263.8,15
2/4-3,97,3276.6,3282.39,16
2/4-3,97,3313.18,3320.64,17
2/4-3,97,3320.64,3337.26,18
2/4-3,97,3115.06,3116.58,2
2/4-3,97,3116.88,3119.02,3
2/4-3,97,3119.63,3124.81,4
2/4-3,97,3124.2,3132.12,5
2/4-3,97,3132.12,3133.04,6
2/4-3,97,3133.04,3136.09,7
2/4-3,97,3137.61,3142.49,8
2/4-3,97,3143.71,3146.76,9
2/4-4,174,3206.5,3207.11,1
2/4-4,174,3245.21,3245.51,2
2/4-4,174,3288.79,3297.02,3
2/4-5,177,3093.72,3094.02,1
2/4-5,177,3215.03,3224.17,10
2/4-5,177,3224.17,3233.32,11
2/4-5,177,3233.32,3242.46,12
2/4-5,177,3099.21,3108.35,2
2/4-5,177,3108.35,3115.06,3
2/4-5,177,3115.06,3118.71,4
2/4-5,177,3133.34,3139.44,5
2/4-5,177,3182.11,3187.6,6
2/4-5,177,3187.6,3196.74,7
2/4-5,177,3196.74,3205.89,8
2/4-5,177,3205.89,3215.03,9
2/4-6,181,3119.32,3128.77,1
2/4-6,181,3136.09,3145.23,2
2/4-6,181,3145.23,3154.38,3
2/4-6,181,3154.38,3172.66,4
2/4-6,181,3204.67,3219.91,5
2/4-7,196,3171.44,3183.64,1
2/4-7,196,3296.11,3300.98,10
2/4-7,196,3314.4,3316.22,11
2/4-7,196,3323.54,3329.79,12
2/4-7,196,3332.68,3339.08,13
2/4-7,196,3183.64,3195.22,2
2/4-7,196,3195.22,3210.15,3
2/4-7,196,3210.15,3224.48,4
2/4-7,196,3224.48,3235.45,5
2/4-7,196,3240.02,3249.17,6
2/4-7,196,3252.22,3263.8,7
2/4-7,196,3263.49,3281.63,8
2/4-7,196,3281.78,3296.11,9
2/4-8,252,2985.52,2988.87,1
2/4-8,252,3058.06,3076.19,10
2/4-8,252,3076.65,3094.94,11
2/4-8,252,3095.24,3105.91,12
2/4-8,252,3108.05,3110.18,13
2/4-8,252,3126.64,3129.99,14
2/4-8,252,3130.3,3148.89,15
2/4-8,252,3148.89,3167.48,16
2/4-8,252,3167.48,3186.07,17
2/4-8,252,3186.07,3204.67,18
2/4-8,252,3204.67,3223.26,19
2/4-8,252,2993.14,3001.06,2
2/4-8,252,3223.26,3247.03,20
2/4-8,252,3002.89,3009.29,3
2/4-8,252,3009.29,3014.78,4
2/4-8,252,3021.48,3023.92,5
2/4-8,252,3023.92,3033.67,6
2/4-8,252,3035.5,3041.29,7
2/4-8,252,3041.9,3050.13,8
2/4-8,252,3050.13,3057.45,9
2/4-A-13,590,3154.07,3154.38,1
2/4-A-13,590,3243.07,3261.36,10
2/4-A-13,590,3261.36,3279.65,11
2/4-A-13,590,3165.04,3166.26,2
2/4-A-13,590,3185.16,3185.77,3
2/4-A-13,590,3187.9,3190.34,4
2/4-A-13,590,3197.35,3197.5,5
2/4-A-13,590,3206.5,3215.64,6
2/4-A-13,590,3215.64,3224.78,7
2/4-A-13,590,3224.78,3233.93,8
2/4-A-13,590,3233.93,3236.98,9
2/4-A-15 A,1079,3868.52,3877.67,1
2/4-A-15 A,1079,3917.9,3927.04,2
2/4-A-15 A,1079,4022.45,4030.68,3
2/4-A-15 A,1079,4022.45,4030.68,4
2/4-A-17,1605,3165.04,3174.8,1
2/4-A-17,1605,3174.8,3186.07,2
2/4-A-17,1605,3186.07,3192.48,3
2/4-A-17,1605,3220.82,3221.74,4
2/4-A-17,1605,3240.63,3244.69,5
2/4-A-17,1605,3244.29,3245.97,6
2/4-A-17,1605,3319.27,3322.56,7
2/4-A-17,1605,3323.54,3328.39,8
2/4-A-17,1605,3328.72,3334.1,9
2/4-A-21,1565,4588.76,4598.4,1
2/4-A-21,1565,4665.88,4669.66,10
2/4-A-21,1565,4689.44,4692.09,11
2/4-A-21,1565,4599.74,4605.28,2
2/4-A-21,1565,4604.92,4606.47,3
2/4-A-21,1565,4607.36,4608.48,4
2/4-A-21,1565,4625.95,4626.56,5
2/4-A-21,1565,4628.69,4629.18,6
2/4-A-21,1565,4640.28,4642.7,7
2/4-A-21,1565,4649.42,4655.85,8
2/4-A-21,1565,4656.12,4665.57,9
2/4-A-4 A,1376,3596.64,3596.79,1
2/4-A-4 A,1376,3601.21,3603.96,2
2/4-A-4 A,1376,3608.83,3612.89,3
2/4-A-4 A,1376,3618.28,3622.55,4
2/4-A-4 A,1376,3720.08,3724.66,6
2/4-A-4 A,1376,3724.96,3728.5,7
2/4-A-5,576,3254.65,3263.8,1
2/4-A-5,576,3264.71,3272.94,2
2/4-A-6,577,3375.96,3376.27,1
2/4-A-6,577,3416.81,3417.11,10
2/4-A-6,577,3425.95,3427.48,11
2/4-A-6,577,3427.78,3431.13,12
2/4-A-6,577,3431.44,3439.36,13
2/4-A-6,577,3439.36,3444.54,14
2/4-A-6,577,3445.46,3454.3,15
2/4-A-6,577,3454.6,3457.65,16
2/4-A-6,577,3457.65,3466.8,17
2/4-A-6,577,3466.8,3469.23,18
2/4-A-6,577,3469.54,3477.16,19
2/4-A-6,577,3380.84,3386.02,2
2/4-A-6,577,3478.68,3483.56,20
2/4-A-6,577,3484.78,3492.4,21
2/4-A-6,577,3493.92,3500.32,22
2/4-A-6,577,3500.63,3509.16,24
2/4-A-6,577,3509.47,3513.73,25
2/4-A-6,577,3514.04,3520.14,26
2/4-A-6,577,3523.18,3528.06,27
2/4-A-6,577,3532.33,3532.63,28
2/4-A-6,577,3541.47,3541.78,29
2/4-A-6,577,3387.85,3393.64,3
2/4-A-6,577,3544.21,3546.04,30
2/4-A-6,577,3553.05,3558.24,31
2/4-A-6,577,3559.15,3567.38,32
2/4-A-6,577,3568.29,3574.39,33
2/4-A-6,577,3577.44,3586.58,34
2/4-A-6,577,3586.58,3599.38,35
2/4-A-6,577,3599.38,3617.98,36
2/4-A-6,577,3617.98,3632.91,37
2/4-A-6,577,3633.52,3644.49,38
2/4-A-6,577,3397.0,3398.22,4
2/4-A-6,577,3400.35,3400.96,5
2/4-A-6,577,3405.84,3406.44,6
2/4-A-6,577,3406.75,3407.97,7
2/4-A-6,577,3408.88,3414.06,8
2/4-A-6,577,3414.06,3414.98,9
2/4-A-8,581,3069.34,3077.87,1
2/4-A-8,581,3192.48,3210.76,10
2/4-A-8,581,3210.76,3224.17,11
2/4-A-8,581,3227.83,3246.12,12
2/4-A-8,581,3246.12,3262.58,13
2/4-A-8,581,3262.58,3279.65,14
2/4-A-8,581,3078.48,3087.62,2
2/4-A-8,581,3087.62,3099.82,3
2/4-A-8,581,3099.82,3118.1,4
2/4-A-8,581,3118.1,3131.39,5
2/4-A-8,581,3131.39,3148.58,6
2/4-A-8,581,3148.58,3166.87,7
2/4-A-8,581,3166.87,3174.19,8
2/4-A-8,581,3174.19,3192.48,9
2/4-B-12,616,3063.54,3368.04,1
2/4-B-12,616,3424.73,3426.87,10
2/4-B-12,616,3426.87,3429.3,11
2/4-B-12,616,3488.13,3488.44,12
2/4-B-12,616,3447.29,3447.9,14
2/4-B-12,616,3461.61,3463.14,16
2/4-B-12,616,3472.28,3475.02,17
2/4-B-12,616,3485.69,3489.05,18
2/4-B-12,616,3495.14,3502.76,19
2/4-B-12,616,3381.45,3383.58,2
2/4-B-12,616,3503.37,3505.57,20
2/4-B-12,616,3506.72,3508.92,21
2/4-B-12,616,3509.16,3512.88,22
2/4-B-12,616,3527.45,3528.64,23
2/4-B-12,616,3528.97,3532.94,24
2/4-B-12,616,3539.95,3545.13,25
2/4-B-12,616,3548.18,3552.75,26
2/4-B-12,616,3553.36,3558.24,27
2/4-B-12,616,3560.98,3567.07,28
2/4-B-12,616,3567.99,3577.44,29
2/4-B-12,616,3386.02,3389.38,3
2/4-B-12,616,3577.13,3586.58,30
2/4-B-12,616,3587.5,3592.37,31
2/4-B-12,616,3592.98,3601.52,32
2/4-B-12,616,3602.43,3611.58,33
2/4-B-12,616,3611.88,3616.45,34
2/4-B-12,616,3616.45,3619.2,35
2/4-B-12,616,3624.07,3633.22,36
2/4-B-12,616,3633.52,3642.36,37
2/4-B-12,616,3642.97,3651.81,38
2/4-B-12,616,3652.11,3661.26,39
2/4-B-12,616,3391.2,3391.81,4
2/4-B-12,616,3660.95,3669.49,40
2/4-B-12,616,3401.26,3404.31,5
2/4-B-12,616,3404.92,3405.23,6
2/4-B-12,616,3407.66,3409.8,7
2/4-B-12,616,3412.24,3414.67,8
2/4-B-12,616,3418.33,3421.38,9
2/4-B-16,620,3073.6,3080.64,1
2/4-B-16,620,3172.97,3174.8,10
2/4-B-16,620,3183.03,3187.6,11
2/4-B-16,620,3189.12,3191.56,12
2/4-B-16,620,3191.26,3191.38,13
2/4-B-16,620,3226.55,3227.41,14
2/4-B-16,620,3232.62,3235.45,15
2/4-B-16,620,3239.41,3242.68,16
2/4-B-16,620,3251.3,3255.17,17
2/4-B-16,620,3073.6,3082.14,2
2/4-B-16,620,3082.44,3083.05,3
2/4-B-16,620,3088.23,3090.67,4
2/4-B-16,620,3091.59,3093.72,5
2/4-B-16,620,3105.0,3105.61,6
2/4-B-16,620,3106.83,3109.26,7
2/4-B-16,620,3151.63,3154.38,8
2/4-B-16,620,3168.4,3169.92,9
2/4-B-19,625,2974.24,2992.53,1
2/4-B-19,625,3105.3,3110.97,2
2/4-B-19,625,3144.32,3147.24,3
2/4-B-19,625,3147.24,3159.56,4
2/4-B-19 A,1626,2561.84,2576.78,1
2/4-B-19 A,1626,3080.0,3083.66,10
2/4-B-19 A,1626,3083.97,3085.19,11
2/4-B-19 A,1626,3087.62,3088.84,12
2/4-B-19 A,1626,3096.46,3102.86,13
2/4-B-19 A,1626,3103.17,3110.48,14
2/4-B-19 A,1626,3111.09,3120.24,15
2/4-B-19 A,1626,3120.24,3126.94,16
2/4-B-19 A,1626,3127.25,3131.82,17
2/4-B-19 A,1626,3136.39,3140.96,18
2/4-B-19 A,1626,2579.83,3006.55,2
2/4-B-19 A,1626,3144.01,3153.16,20
2/4-B-19 A,1626,3153.16,3162.0,21
2/4-B-19 A,1626,3162.3,3172.36,22
2/4-B-19 A,1626,3172.66,3183.64,23
2/4-B-19 A,1626,3190.95,3199.79,24
2/4-B-19 A,1626,3200.1,3208.02,25
2/4-B-19 A,1626,3208.63,3218.69,26
2/4-B-19 A,1626,3008.38,3008.68,3
2/4-B-19 A,1626,3016.61,3023.92,4
2/4-B-19 A,1626,3025.75,3033.06,5
2/4-B-19 A,1626,3034.89,3042.51,6
2/4-B-19 A,1626,3043.43,3052.88,7
2/4-B-19 A,1626,3062.02,3070.56,8
2/4-B-19 A,1626,3070.86,3074.52,9
2/4-B-20,627,3631.08,3632.0,1
2/4-B-20,627,3634.13,3642.66,2
2/4-B-20,627,3675.89,3678.02,3
2/4-B-20,627,3678.33,3678.63,4
2/4-B-20,627,3710.33,3714.9,5
2/4-B-20,627,3715.51,3719.78,6
2/4-B-20,627,3766.72,3771.29,7
2/4-B-20,627,3772.81,3777.69,8
2/4-B-20,627,3789.58,3798.72,9
2/4-B-4,1409,3089.15,3095.64,1
2/4-B-4,1409,3186.38,3194.91,10
2/4-B-4,1409,3235.45,3244.6,11
2/4-B-4,1409,3244.6,3253.47,12
2/4-B-4,1409,3096.16,3104.91,2
2/4-B-4,1409,3147.97,3150.05,3
2/4-B-4,1409,3150.69,3158.12,4
2/4-B-4,1409,3158.64,3160.78,5
2/4-B-4,1409,3164.1,3166.99,7
2/4-B-4,1409,3167.48,3170.38,8
2/4-B-4,1409,3179.98,3185.22,9
2/4-C-11,945,373.56,374.81,1
2/4-C-11,945,2296.97,2305.2,13
2/4-C-11,945,2913.89,2917.7,17
2/4-C-11,945,2944.37,2945.13,18
2/4-C-11,945,2953.51,2953.57,19
2/4-C-11,945,2990.09,2990.97,20
2/4-C-11,945,2997.71,3000.6,21
2/4-C-11,945,3012.64,3012.7,22
2/4-C-11,945,3013.86,3017.52,23
2/4-C-11,945,3018.13,3020.26,24
2/4-C-11,945,3027.27,3036.42,25
