Wellbore,Title,Document URL
1/9-1,1/9-1 REPORTED BY LICENSEE: 243_1_9_1_Completion_report_II (pdf),https://factpages.npd.no/pbl/wellbore_documents/243_1_9_1_Completion_report_II.pdf
1/9-1 R,1/9-1 R OLD NPD WDSS: 1444_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1444_01_WDSS_General_Information.pdf
1/9-2,1/9-2 COMPOSITE LOG: 244_1_9_2 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/244_1_9_2.pdf
1/9-2,1/9-2 GEOCHEMICAL INFORMATION: 244_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/244_1.pdf
1/9-2,1/9-2 GEOCHEMICAL INFORMATION: 244_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/244_2.pdf
1/9-2,1/9-2 GEOCHEMICAL INFORMATION: 244_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/244_3.pdf
1/9-2,1/9-2 OLD NPD WDSS: 244_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/244_01_WDSS_General_Information.pdf
1/9-2,1/9-2 REPORTED BY LICENSEE: 244_1_9_2_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/244_1_9_2_Completion_log.pdf
1/9-2,1/9-2 REPORTED BY LICENSEE: 244_1_9_2_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/244_1_9_2_Completion_report.pdf
1/9-3,1/9-3 OLD NPD WDSS: 245_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/245_01_WDSS_General_Information.pdf
1/9-3,1/9-3 OLD NPD WDSS: 245_03_WDSS_lithlog (pdf),https://factpages.npd.no/pbl/wdss_old/245_03_WDSS_lithlog.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_01_1_9_3_Completion_Report_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_01_1_9_3_Completion_Report_and_Completion_log.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Biostratigrapy_of_the_interval_2278m-4570m (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Biostratigrapy_of_the_interval_2278m-4570m.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Biostrat_of_180-2773m (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Biostrat_of_180-2773m.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Biostrat_report_3834-4569m (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Biostrat_report_3834-4569m.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Chemical_Analysis_of_Water_Gas_and_Oil (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Chemical_Analysis_of_Water_Gas_and_Oil.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Core_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Core_Report.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Daily_Drilling_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Daily_Drilling_Report.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Diplog_Results (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Diplog_Results.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Drilling_Mud_Operation (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Drilling_Mud_Operation.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Estimated_pore_pressure_and_fracture_gradient (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Estimated_pore_pressure_and_fracture_gradient.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Formation_Pressure_Final_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Formation_Pressure_Final_Report.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Geological_Prognosis (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Geological_Prognosis.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Petrophysical_Evaluation (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Petrophysical_Evaluation.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Petrophysical_Evaluation_Encl1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Petrophysical_Evaluation_Encl1.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Phase2_Drilling_programme (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Phase2_Drilling_programme.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Phase2_Well_Prognosis_Sheet_Enc_1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Phase2_Well_Prognosis_Sheet_Enc_1.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Preliminary_Formation_Evaluation (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Preliminary_Formation_Evaluation.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Preliminary_Formation_Evaluation_Encl1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Preliminary_Formation_Evaluation_Encl1.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Pressure_Gradient_Calculations (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Pressure_Gradient_Calculations.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_prod_testing (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_prod_testing.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Report_on_a_geochem_eval (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Report_on_a_geochem_eval.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Reservoir_Fluid_Study_DST4 (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Reservoir_Fluid_Study_DST4.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_R_Biostrat_of_2778-4570m (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_R_Biostrat_of_2778-4570m.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_R_Special_Core_Analysis_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_R_Special_Core_Analysis_Report.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Sonic_Calibration (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Sonic_Calibration.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Sonic_Calibration_Enc_01 (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Sonic_Calibration_Enc_01.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Sonic_Calibration_Enc_02 (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Sonic_Calibration_Enc_02.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Sonic_Calibration_Enc_03 (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Sonic_Calibration_Enc_03.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Sonic_Calibration_Enc_1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Sonic_Calibration_Enc_1.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Test_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Test_Report.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_wellog_services (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_wellog_services.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Well_Prognosis_Sheet (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Well_Prognosis_Sheet.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Well_Testing_Report_Annexes (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Well_Testing_Report_Annexes.pdf
1/9-3,1/9-3 REPORTED BY LICENSEE: 245_1_9_3_Well_Testing_Report_Flopetrol (pdf),https://factpages.npd.no/pbl/wellbore_documents/245_1_9_3_Well_Testing_Report_Flopetrol.pdf
1/9-3 R,1/9-3 R COMPOSITE LOG: 246 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/246.pdf
1/9-3 R,1/9-3 R GEOCHEMICAL INFORMATION: 246_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/246_1.pdf
1/9-3 R,1/9-3 R GEOCHEMICAL INFORMATION: 246_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/246_2.pdf
1/9-4,1/9-4 GEOCHEMICAL INFORMATION: 247_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/247_1.pdf
1/9-4,1/9-4 GEOCHEMICAL INFORMATION: 247_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/247_2.pdf
1/9-4,1/9-4 GEOCHEMICAL INFORMATION: 247_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/247_3.pdf
1/9-4,1/9-4 OLD NPD WDSS: 247_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/247_01_WDSS_General_Information.pdf
1/9-4,1/9-4 OLD NPD WDSS: 247_03_WDSS_lithlog (pdf),https://factpages.npd.no/pbl/wdss_old/247_03_WDSS_lithlog.pdf
1/9-4,1/9-4 REPORTED BY LICENSEE: 247_00_1_9_4_Completion_Log (pdf),https://factpages.npd.no/pbl/wellbore_documents/247_00_1_9_4_Completion_Log.pdf
1/9-4,1/9-4 REPORTED BY LICENSEE: 247_00_1_9_4_Completion_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/247_00_1_9_4_Completion_Report.pdf
1/9-5,1/9-5 OLD NPD WDSS: 248_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/248_01_WDSS_General_Information.pdf
1/9-5,1/9-5 OLD NPD WDSS: 248_03_WDSS_lithlog (pdf),https://factpages.npd.no/pbl/wdss_old/248_03_WDSS_lithlog.pdf
1/9-5,1/9-5 REPORTED BY LICENSEE: 248_1_9_5_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/248_1_9_5_Completion_log.pdf
1/9-5,1/9-5 REPORTED BY LICENSEE: 248_1_9_5_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/248_1_9_5_Completion_report.pdf
1/9-6 S,1/9-6 S OLD NPD WDSS: 44_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/44_01_WDSS_General_Information.pdf
1/9-6 S,1/9-6 S OLD NPD WDSS: 44_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/44_02_WDSS_completion_log.pdf
1/9-6 S,1/9-6 S PRESSURE PLOT: 44_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/44_Formation_pressure_(Formasjonstrykk).pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Analyst_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Analyst_report.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Analyst_report_Enc_1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Analyst_report_Enc_1.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Analyst_report_Enc_2 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Analyst_report_Enc_2.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Analyst_report_Enc_3 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Analyst_report_Enc_3.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Analyst_report_Enc_4 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Analyst_report_Enc_4.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Analyst_report_Enc_5 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Analyst_report_Enc_5.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Analyst_report_Enc_6 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Analyst_report_Enc_6.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Completion_report.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Conventional core analysis (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Conventional core analysis.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Drilling_Programme (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Drilling_Programme.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Drilling_Programme_Vedlegg_1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Drilling_Programme_Vedlegg_1.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Drilling_Programme_Vedlegg_2 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Drilling_Programme_Vedlegg_2.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Drilling_Programme_Vedlegg_3 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Drilling_Programme_Vedlegg_3.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Drilling_Programme_Vedlegg_4 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Drilling_Programme_Vedlegg_4.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Formation_Testing_Report_Test3A (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Formation_Testing_Report_Test3A.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Formation_Testing_Report_Test4 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Formation_Testing_Report_Test4.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Geokjemiske_Kjernelogger_Ekofisk _Torfms (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Geokjemiske_Kjernelogger_Ekofisk _Torfms.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_High_Accuracy_Pressure_Temp_DST1_SSDR (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_High_Accuracy_Pressure_Temp_DST1_SSDR.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_High_Accuracy_Pressure_Temp_DST1_TPT82138 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_High_Accuracy_Pressure_Temp_DST1_TPT82138.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_High_Accuracy_Pressure_Temp_DST2A (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_High_Accuracy_Pressure_Temp_DST2A.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Offshore_Gas_Testing (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Offshore_Gas_Testing.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Paleo and strat_final report (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Paleo and strat_final report.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Petrophysical_Analysis (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Petrophysical_Analysis.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Pressure_Survey_Report_Sperry_DST2B_Bottom_Hole (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Pressure_Survey_Report_Sperry_DST2B_Bottom_Hole.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Pressure_Survey_Report_Sperry_DST3A (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Pressure_Survey_Report_Sperry_DST3A.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Pressure_Survey_Report_Sperry_DST4 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Pressure_Survey_Report_Sperry_DST4.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Pressure_Test_Data_Summary_Sperry_DST3A (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Pressure_Test_Data_Summary_Sperry_DST3A.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_PVT_Study_on_Recombined_sample_DST3A (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_PVT_Study_on_Recombined_sample_DST3A.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_PVT_Study_Report_DST2B (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_PVT_Study_Report_DST2B.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_PVT_Study_Report_DST3A (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_PVT_Study_Report_DST3A.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_PVT_Study_Report_DST4 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_PVT_Study_Report_DST4.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Special_Core_Analysis (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Special_Core_Analysis.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Special_Core_Analysis_CoreLab (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Special_Core_Analysis_CoreLab.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Special_Core_Analysis_Geco_Jan84 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Special_Core_Analysis_Geco_Jan84.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_S_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_S_Completion_log.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_TBP_distillation_of_condensate_DST3A (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_TBP_distillation_of_condensate_DST3A.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_TBP_distillation_of_condensate_DST4 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_TBP_distillation_of_condensate_DST4.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Water_Analysis_DST1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Water_Analysis_DST1.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Well_Testing_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Well_Testing_Report.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Well_Testing_Report_DST1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Well_Testing_Report_DST1.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Well_Testing_Report_DST2B (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Well_Testing_Report_DST2B.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Well_Testing_Report_DST2_2A (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Well_Testing_Report_DST2_2A.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Well_Testing_Report_DST3 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Well_Testing_Report_DST3.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Well_Testing_Report_DST3A (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Well_Testing_Report_DST3A.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Well_Testing_Report_DST4 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Well_Testing_Report_DST4.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Well_Testing_Report_Vedlegg_1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Well_Testing_Report_Vedlegg_1.pdf
1/9-6 S,1/9-6 S REPORTED BY LICENSEE: 44_1_9_6_Well_Testing_Report_Vedlegg_2 (pdf),https://factpages.npd.no/pbl/wellbore_documents/44_1_9_6_Well_Testing_Report_Vedlegg_2.pdf
1/9-7,1/9-7 GEOCHEMICAL INFORMATION: 4652_GCH_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/4652_GCH_1.pdf
1/9-7,1/9-7 GEOCHEMICAL INFORMATION: 4652_GCH_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/4652_GCH_2.pdf
1/9-7,1/9-7 PRESSURE PLOT: 4652_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/4652_Formation_pressure_(Formasjonstrykk).pdf
10/5-1,10/5-1 COMPOSITE LOG: 306 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/306.pdf
10/5-1,10/5-1 GEOCHEMICAL INFORMATION: 306_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/306_1.pdf
10/5-1,10/5-1 GEOCHEMICAL INFORMATION: 306_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/306_2.pdf
10/5-1,10/5-1 OLD NPD WDSS: 306_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/306_01_WDSS_General_Information.pdf
10/5-1,10/5-1 REPORTED BY LICENSEE: 306_01_Final_well_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/306_01_Final_well_report.pdf
10/5-1,10/5-1 REPORTED BY LICENSEE: 306_02_Composite_well_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/306_02_Composite_well_log.pdf
10/5-1,10/5-1 REPORTED BY LICENSEE: 306_03_Results_of_Potassium_Argon_Dating_1976 (pdf),https://factpages.npd.no/pbl/wellbore_documents/306_03_Results_of_Potassium_Argon_Dating_1976.pdf
10/5-1,10/5-1 REPORTED BY LICENSEE: 306_04_The_Biostratigraphy_of_the_Interval_186-1842m (pdf),https://factpages.npd.no/pbl/wellbore_documents/306_04_The_Biostratigraphy_of_the_Interval_186-1842m.pdf
10/7-1,10/7-1 COMPOSITE LOG: 1972 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1972.pdf
10/7-1,10/7-1 GEOCHEMICAL INFORMATION: 1972_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1972_1.pdf
10/7-1,10/7-1 GEOCHEMICAL INFORMATION: 1972_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1972_2.pdf
10/7-1,10/7-1 OLD NPD WDSS: 1972_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1972_01_WDSS_General_Information.pdf
10/7-1,10/7-1 OLD NPD WDSS: 1972_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1972_02_WDSS_completion_log.pdf
10/7-1,10/7-1 PRESSURE PLOT: 1972_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1972_Formation_pressure_(Formasjonstrykk).pdf
10/7-1,10/7-1 REPORTED BY LICENSEE: 1972_10_7_1_COMPLETION_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1972_10_7_1_COMPLETION_LOG.pdf
10/7-1,10/7-1 REPORTED BY LICENSEE: 1972_10_7_1_COMPLETION_REPORT_2 (pdf),https://factpages.npd.no/pbl/wellbore_documents/1972_10_7_1_COMPLETION_REPORT_2.pdf
10/7-1,10/7-1 REPORTED BY LICENSEE: 1972_10_7_1_COMPLETION_REPORT_DRILLING (pdf),https://factpages.npd.no/pbl/wellbore_documents/1972_10_7_1_COMPLETION_REPORT_DRILLING.pdf
10/8-1,10/8-1 COMPOSITE LOG: 175 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/175.pdf
10/8-1,10/8-1 GEOCHEMICAL INFORMATION: 175_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/175_1.pdf
10/8-1,10/8-1 GEOCHEMICAL INFORMATION: 175_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/175_2.pdf
10/8-1,10/8-1 NPD PAPER: 175_01_NPD_Paper_No.26_Lithology__Well_10_8_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/175_01_NPD_Paper_No.26_Lithology__Well_10_8_1.pdf
10/8-1,10/8-1 NPD PAPER: 175_02_NPD_Paper_No.26_Interpreted_Lithology_log__Well_10_8_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/175_02_NPD_Paper_No.26_Interpreted_Lithology_log__Well_10_8_1.pdf
10/8-1,10/8-1 OLD NPD WDSS: 175_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/175_01_WDSS_General_Information.pdf
10/8-1,10/8-1 REPORTED BY LICENSEE: 175_01_Final_Geological_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/175_01_Final_Geological_report.pdf
10/8-1,10/8-1 REPORTED BY LICENSEE: 175_02_Composite_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/175_02_Composite_log.pdf
10/8-1,10/8-1 REPORTED BY LICENSEE: 175_03_Stratigraphical_and_reservoir_conclusions (pdf),https://factpages.npd.no/pbl/wellbore_documents/175_03_Stratigraphical_and_reservoir_conclusions.pdf
10/8-1,10/8-1 REPORTED BY LICENSEE: 175_04_Sidewall_core_description (pdf),https://factpages.npd.no/pbl/wellbore_documents/175_04_Sidewall_core_description.pdf
10/8-1,10/8-1 REPORTED BY LICENSEE: 175_05_Etude_stratigraphique (pdf),https://factpages.npd.no/pbl/wellbore_documents/175_05_Etude_stratigraphique.pdf
10/8-1,10/8-1 REPORTED BY LICENSEE: 175_06_Etude_stratigraphique_geochemique_et_sedimentologiqu (pdf),https://factpages.npd.no/pbl/wellbore_documents/175_06_Etude_stratigraphique_geochemique_et_sedimentologiqu.pdf
10/8-1,10/8-1 REPORTED BY LICENSEE: 175_07_Etude_micropalaeontologique_(foraminiferes) (pdf),https://factpages.npd.no/pbl/wellbore_documents/175_07_Etude_micropalaeontologique_(foraminiferes).pdf
